scenario,time_s,veh,latency_ms,loss_rate,speed_mps,dist_to_stop_m,TTC_s,fresh,canStop,safeGap,permit,red,ped,mode,hard_brake,conflict,viol_conflict_brake
baseline,103.0,veh_01,50,0.01,13.54510580162598,37.550792454027594,3.4351710234666015,1,1,1,1,0,0,CRUISE,0,0,0
baseline,103.5,veh_01,50,0.01,13.541357852736626,39.607359978507276,2.9421838955053286,1,1,1,1,0,0,CRUISE,0,0,0
baseline,104.0,veh_01,50,0.01,13.545143058918143,35.478176256516306,2.9445699056103303,0,1,1,1,1,0,ESTOP,0,0,0
baseline,104.5,veh_01,50,0.01,23.558194471964164,36.36676410889541,7.536064547549063,0,0,1,1,1,0,ESTOP,0,0,0
baseline,105.0,veh_01,50,0.01,13.7126715320795,34.99692636728603,5.406757452349966,1,1,1,0,1,0,YIELD,0,0,0
baseline,105.5,veh_01,50,0.01,15.406696920541798,36.34724325232213,2.7398348821249927,1,1,1,0,0,0,YIELD,0,0,0
baseline,106.0,veh_01,50,0.01,14.862005290479607,31.90468592661515,4.247046741155711,1,1,1,1,0,0,CRUISE,0,0,0
baseline,106.5,veh_01,50,0.01,13.954173753917393,32.06382481269217,3.4561974623509566,0,1,1,1,1,0,ESTOP,0,0,0
baseline,107.0,veh_01,50,0.01,11.054192266078964,33.34390128559336,4.875700564234436,1,1,1,1,0,0,CRUISE,0,0,0
baseline,107.5,veh_01,50,0.01,14.276907661479802,31.900099954011967,4.815248654184013,1,1,1,1,0,0,CRUISE,0,0,0
baseline,108.0,veh_01,50,0.01,9.681524356387285,30.65755089842078,2.625414480858206,0,1,1,1,0,0,ESTOP,0,0,0
baseline,108.5,veh_01,50,0.01,11.289544179779973,27.3519231544214,2.724165312006707,1,1,1,1,0,0,CRUISE,0,0,0
baseline,109.0,veh_01,50,0.01,10.543909356512689,25.915502100311645,1.1571029479571955,1,1,0,1,0,0,CRUISE,0,0,0
baseline,109.5,veh_01,50,0.01,12.245622418158968,26.799501115495193,1.3771795225637105,1,1,0,1,0,0,CRUISE,0,0,0
baseline,110.0,veh_01,50,0.01,18.943975700020527,26.71750395651036,2.113989549356733,1,0,1,1,0,0,ESTOP,0,0,0
baseline,110.5,veh_01,50,0.01,6.398204422224756,24.08498958503615,5.326151254838769,1,1,1,1,0,0,CRUISE,0,0,0
baseline,111.0,veh_01,50,0.01,14.05878057112354,22.985975744856948,2.5739743128920094,0,1,1,1,0,0,ESTOP,0,0,0
baseline,111.5,veh_01,50,0.01,7.161852386431045,20.645471215055895,2.7386368029282178,0,1,1,1,0,0,ESTOP,0,0,0
baseline,112.0,veh_01,50,0.01,10.5842044026317,21.41480388655779,3.987582888174926,1,1,1,1,0,0,CRUISE,0,0,0
baseline,112.5,veh_01,50,0.01,15.266851790902098,17.882346612484614,5.042141546269809,1,0,1,1,0,0,ESTOP,0,0,0
baseline,113.0,veh_01,50,0.01,12.192840057286388,17.213114422882015,2.4087598062488556,1,1,1,1,1,0,YIELD,0,0,0
baseline,113.5,veh_01,50,0.01,8.76676566621208,16.39208871615423,0.1,0,1,0,1,0,0,ESTOP,0,1,1
baseline,114.0,veh_01,50,0.01,9.854088872220096,15.481291233485203,2.6946651367847325,1,1,1,1,1,0,YIELD,0,0,0
baseline,114.5,veh_01,50,0.01,14.038793246804028,13.170406164856455,5.808442116929256,1,0,1,1,1,0,ESTOP,0,0,0
baseline,115.0,veh_01,50,0.01,9.80890010484859,11.400299554082892,4.514702576525311,1,1,1,0,0,0,YIELD,0,0,0
baseline,115.5,veh_01,50,0.01,12.649375768745925,12.114748362561837,5.98581220568082,1,0,1,1,0,0,ESTOP,0,0,0
baseline,116.0,veh_01,50,0.01,12.13671551971144,9.550106753849018,2.3022757868009562,1,0,1,1,1,0,ESTOP,0,0,0
baseline,116.5,veh_01,50,0.01,10.04519895718255,9.436729160297842,1.5409055985039153,1,0,0,1,0,0,ESTOP,0,1,1
baseline,117.0,veh_01,50,0.01,18.431832267975977,6.439174113108365,4.693822828971311,1,0,1,1,0,0,ESTOP,0,0,0
baseline,117.5,veh_01,50,0.01,13.901757066954033,6.450870018421854,4.36003410652757,0,0,1,1,1,0,ESTOP,0,0,0
baseline,118.0,veh_01,50,0.01,5.924572240027178,5.356780893589058,4.458331480565888,1,1,1,1,0,0,CRUISE,0,0,0
baseline,118.5,veh_01,50,0.01,12.559362944308283,2.1302489336819894,5.399494963975852,1,0,1,1,0,0,ESTOP,0,0,0
baseline,119.0,veh_01,50,0.01,10.014640605694836,1.9632149249229007,4.632527385868389,0,0,1,0,0,0,ESTOP,0,0,0
baseline,119.5,veh_01,50,0.01,14.557300004388672,0.0,4.608426389710568,1,0,1,1,1,0,ESTOP,0,0,0
baseline,120.0,veh_01,50,0.01,9.622437784701898,0.0,5.072510520701711,1,0,1,1,0,0,ESTOP,0,0,0
baseline,120.5,veh_01,50,0.01,11.655790675599302,3.268688344953434,4.753624948280541,1,0,1,0,0,0,ESTOP,0,0,0
baseline,121.0,veh_01,50,0.01,13.51496183694137,1.9062131920460414,5.2861688975761085,1,0,1,1,0,0,ESTOP,0,0,0
baseline,121.5,veh_01,50,0.01,14.597265582510364,5.1624525698107515,5.512781237167872,1,0,1,0,1,0,ESTOP,0,0,0
baseline,122.0,veh_01,50,0.01,8.399110778832672,4.244985782437702,6.2975332018613726,0,0,1,1,0,0,ESTOP,0,0,0
baseline,122.5,veh_01,50,0.01,10.996496292477154,7.252320499898278,3.026213012644481,1,0,1,0,1,0,ESTOP,0,0,0
baseline,123.0,veh_01,50,0.01,10.575164066517132,8.862634691570278,4.720843161116121,1,0,1,1,0,0,ESTOP,0,0,0
baseline,123.5,veh_01,50,0.01,10.040012302278864,9.494331237038747,3.444514947104055,1,0,1,1,1,0,ESTOP,0,0,0
baseline,124.0,veh_01,50,0.01,17.29636272084329,10.281889295088561,2.7496615190810996,0,0,1,1,0,0,ESTOP,0,0,0
baseline,124.5,veh_01,50,0.01,13.214945132882868,11.319631849384312,2.9656895183794507,1,0,1,1,0,0,ESTOP,0,0,0
baseline,125.0,veh_01,50,0.01,8.217348136994865,12.336425321297995,4.742433276342288,1,1,1,1,0,0,CRUISE,0,0,0
baseline,125.5,veh_01,50,0.01,14.753585841164329,15.918883812187419,4.627378832179001,1,0,1,1,1,0,ESTOP,0,0,0
baseline,126.0,veh_01,50,0.01,18.3664685910379,16.773327349898278,4.600618043857655,1,0,1,1,0,0,ESTOP,0,0,0
baseline,126.5,veh_01,50,0.01,15.09739578165344,18.550450604354598,3.6614295286460004,1,0,1,1,0,0,ESTOP,0,0,0
baseline,127.0,veh_01,50,0.01,7.441890102137959,16.41558637120716,4.005122126767616,0,1,1,1,0,0,ESTOP,0,0,0
baseline,127.5,veh_01,50,0.01,10.547297781401246,20.057641519069037,5.226629043814075,1,1,1,1,0,0,CRUISE,0,0,0
baseline,128.0,veh_01,50,0.01,15.800733447559868,22.090193981074137,1.7659104105260406,1,0,0,0,0,0,ESTOP,0,0,0
baseline,128.5,veh_01,50,0.01,9.876991603143658,20.250487105077383,4.036963147642877,1,1,1,1,0,0,CRUISE,0,0,0
baseline,129.0,veh_01,50,0.01,13.331458284438686,20.96551005644444,4.134934222190185,0,1,1,0,0,0,ESTOP,0,0,0
baseline,129.5,veh_01,50,0.01,14.32390216028801,24.82242061014061,5.1299564036164735,1,1,1,1,0,0,CRUISE,0,0,0
baseline,130.0,veh_01,50,0.01,9.21920858526575,25.29789245271961,1.9746273820857625,1,1,0,1,0,0,CRUISE,0,0,0
baseline,130.5,veh_01,50,0.01,11.8214239318146,27.492243342830502,6.2427006182761176,1,1,1,1,0,0,CRUISE,0,0,0
baseline,131.0,veh_01,50,0.01,2.276197979792782,25.791041257256488,4.3204456366427655,1,1,1,1,0,0,CRUISE,0,0,0
baseline,131.5,veh_01,50,0.01,8.926837075997131,29.50138109368118,4.399870820042405,1,1,1,1,1,0,YIELD,0,0,0
baseline,132.0,veh_01,50,0.01,11.24229554582052,28.19577189481462,3.3979303640016605,0,1,1,1,0,0,ESTOP,0,0,0
baseline,132.5,veh_01,50,0.01,8.25665045410545,29.092695221898808,4.807033532195266,0,1,1,1,0,0,ESTOP,0,0,0
baseline,133.0,veh_01,50,0.01,16.897233911794906,30.123082744215807,4.071931075424659,1,1,1,0,0,0,YIELD,0,0,0
baseline,133.5,veh_01,50,0.01,7.709575866118102,33.730701297434685,5.813472916159698,1,1,1,1,1,0,YIELD,0,0,0
baseline,134.0,veh_01,50,0.01,10.67986653990905,34.11731920072769,1.8377586279045772,1,1,0,1,0,0,CRUISE,0,0,0
baseline,134.5,veh_01,50,0.01,12.392221731858275,34.509990483764156,4.263318744835762,1,1,1,1,0,0,CRUISE,0,0,0
baseline,135.0,veh_01,50,0.01,16.323819867198345,34.79066099582138,4.612768522566139,1,1,1,1,0,0,CRUISE,0,0,0
baseline,135.5,veh_01,50,0.01,7.692413546461681,37.777520713866785,3.7204414084553625,1,1,1,1,1,0,YIELD,0,0,0
baseline,136.0,veh_01,50,0.01,15.489491256464879,36.727021703560226,3.393001265039431,1,1,1,1,0,0,CRUISE,0,0,0
baseline,136.5,veh_01,50,0.01,12.030699183058761,39.286696037887836,3.455564081546939,1,1,1,1,0,0,CRUISE,0,0,0
baseline,137.0,veh_01,50,0.01,9.055474046856148,38.61383770712941,4.261958904051742,1,1,1,1,0,0,CRUISE,0,0,0
baseline,137.5,veh_01,50,0.01,13.386310422789812,39.17544473226138,1.285061648528941,1,1,0,1,0,0,CRUISE,0,0,0
baseline,138.0,veh_01,50,0.01,12.59717908672041,40.30156886142579,5.4475224415948444,1,1,1,0,0,0,YIELD,0,0,0
baseline,138.5,veh_01,50,0.01,10.199349368523617,40.411820927757326,3.279802198456224,1,1,1,0,0,0,YIELD,0,0,0
baseline,139.0,veh_01,50,0.01,12.209406254970057,42.92396591797619,4.191704046050174,1,1,1,1,0,0,CRUISE,0,0,0
baseline,139.5,veh_01,50,0.01,10.84405920941472,42.64288977807451,4.550653400182101,1,1,1,1,0,0,CRUISE,0,0,0
baseline,140.0,veh_01,50,0.01,12.340552035753744,42.23012096980918,3.2112919190305647,1,1,1,1,0,0,CRUISE,0,0,0
baseline,140.5,veh_01,50,0.01,13.98639202356314,45.539153926196526,3.803442389501506,1,1,1,0,1,0,YIELD,0,0,0
baseline,141.0,veh_01,50,0.01,16.758050448436055,44.085891094911226,0.9471396390617439,1,1,0,1,1,0,YIELD,0,0,0
baseline,141.5,veh_01,50,0.01,8.286553503519453,45.30347566194896,5.0981854109996085,1,1,1,1,0,0,CRUISE,0,0,0
baseline,142.0,veh_01,50,0.01,18.3991001239688,47.303161325988206,5.620103500483247,1,1,1,1,0,0,CRUISE,0,0,0
baseline,142.5,veh_01,50,0.01,6.143736601432495,46.690928609220286,1.4485096720918698,0,1,0,1,0,0,ESTOP,0,0,0
baseline,143.0,veh_01,50,0.01,11.54464471489325,45.14661348769353,3.3902606849556074,1,1,1,1,0,0,CRUISE,0,0,0
baseline,143.5,veh_01,50,0.01,13.76495161945373,48.891403049062816,2.155195932638778,1,1,1,1,0,0,CRUISE,0,0,0
baseline,144.0,veh_01,50,0.01,12.842975603205097,48.063658027043346,3.733389517768891,1,1,1,1,0,0,CRUISE,0,0,0
baseline,144.5,veh_01,50,0.01,10.131901440538218,47.280609202037994,4.972954502081442,1,1,1,1,1,0,YIELD,0,0,0
baseline,145.0,veh_01,50,0.01,11.375633248928175,46.85337960510696,5.480963348884938,1,1,1,1,0,0,CRUISE,0,0,0
baseline,145.5,veh_01,50,0.01,10.520997196023501,49.794596776965015,5.682779784140273,1,1,1,1,0,0,CRUISE,0,0,0
baseline,146.0,veh_01,50,0.01,10.231905729167366,49.38767106040434,5.965815737038319,1,1,1,1,1,0,YIELD,0,0,0
baseline,146.5,veh_01,50,0.01,14.548806291063073,49.29658974610301,3.6663808323166514,1,1,1,1,1,0,YIELD,0,0,0
baseline,147.0,veh_01,50,0.01,13.071046457895141,50.95998736196071,2.279562056899841,1,1,1,0,0,0,YIELD,0,0,0
baseline,147.5,veh_01,50,0.01,9.921271214218038,50.72663191358863,3.828114549538047,1,1,1,1,0,0,CRUISE,0,0,0
baseline,148.0,veh_01,50,0.01,14.698799626299753,48.332794287344655,4.949901253455364,0,1,1,1,0,0,ESTOP,0,0,0
baseline,148.5,veh_01,50,0.01,12.921898562629828,49.09275495783859,2.1591103286187137,1,1,1,1,0,0,CRUISE,0,0,0
baseline,149.0,veh_01,50,0.01,14.43858635651688,48.925433296986554,6.490205430172363,1,1,1,1,0,0,CRUISE,0,0,0
baseline,149.5,veh_01,50,0.01,13.888886525770836,50.95865141906858,5.346832808140513,1,1,1,1,0,0,CRUISE,0,0,0
baseline,150.0,veh_01,50,0.01,9.513014967233783,48.13412973894311,3.6901492473530064,0,1,1,1,0,0,ESTOP,0,0,0
baseline,150.5,veh_01,50,0.01,10.319456879409092,50.26242498826314,2.9336921043831383,1,1,1,0,0,0,YIELD,0,0,0
baseline,151.0,veh_01,50,0.01,14.241880815369786,50.98131148069146,2.9963183783310354,1,1,1,1,1,0,YIELD,0,0,0
baseline,151.5,veh_01,50,0.01,13.831110796300395,51.35292923370341,4.111309320700233,1,1,1,1,0,0,CRUISE,0,0,0
baseline,152.0,veh_01,50,0.01,11.937295218107556,49.094421763277296,3.6558960959044717,1,1,1,1,0,0,CRUISE,0,0,0
baseline,152.5,veh_01,50,0.01,12.351982149926346,50.85727228737857,5.425754132923937,1,1,1,1,0,0,CRUISE,0,0,0
baseline,153.0,veh_01,50,0.01,15.832994687365275,47.82694397757773,3.4855362575460562,1,1,1,1,0,0,CRUISE,0,0,0
baseline,153.5,veh_01,50,0.01,10.22528583349251,50.548554545135815,4.758252715917237,1,1,1,1,0,0,CRUISE,0,0,0
baseline,154.0,veh_01,50,0.01,13.641292143510114,47.41733468601823,3.956612673737695,1,1,1,1,1,1,YIELD,0,0,0
baseline,154.5,veh_01,50,0.01,11.393422042698317,48.20764518212531,4.404504036095606,1,1,1,1,0,0,CRUISE,0,0,0
baseline,155.0,veh_01,50,0.01,11.34695639031834,49.48547277757165,3.654915346605426,1,1,1,1,0,0,CRUISE,0,0,0
baseline,155.5,veh_01,50,0.01,15.296330555961571,46.54065645280476,5.061573311874431,1,1,1,1,1,0,YIELD,0,0,0
baseline,156.0,veh_01,50,0.01,14.476249046964089,46.46983139568825,5.083810120435116,1,1,1,1,1,0,YIELD,0,0,0
baseline,156.5,veh_01,50,0.01,14.440528908001916,48.021084828181195,4.689893538733217,1,1,1,1,0,0,CRUISE,0,0,0
baseline,157.0,veh_01,50,0.01,15.916436421462986,47.55916747104438,4.911271490724257,0,1,1,0,0,0,ESTOP,0,0,0
baseline,157.5,veh_01,50,0.01,12.063011524898277,46.758567157105524,2.583446833685421,1,1,1,1,0,0,CRUISE,0,0,0
baseline,158.0,veh_01,50,0.01,14.045858913884892,46.45306665999847,4.484868644363469,1,1,1,1,0,0,CRUISE,0,0,0
baseline,158.5,veh_01,50,0.01,11.069199730219632,45.30016199088344,5.8738026512313,1,1,1,1,0,0,CRUISE,0,0,0
baseline,159.0,veh_01,50,0.01,12.972499057465326,43.557522445046224,4.737106850529246,0,1,1,1,0,0,ESTOP,0,0,0
baseline,159.5,veh_01,50,0.01,11.609570836896946,43.323639607113975,2.453923745797715,1,1,1,1,0,0,CRUISE,0,0,0
baseline,160.0,veh_01,50,0.01,12.290987894978155,42.02766105642766,3.925350235526373,1,1,1,1,0,0,CRUISE,0,0,0
baseline,160.5,veh_01,50,0.01,13.78547107631074,44.265810463039145,4.562466907509563,1,1,1,0,0,0,YIELD,0,0,0
baseline,161.0,veh_01,50,0.01,9.545337950299583,42.2670955763357,2.8639007246525363,1,1,1,1,1,0,YIELD,0,0,0
baseline,161.5,veh_01,50,0.01,18.277161827056382,40.80971509815536,1.9625932049149708,1,1,0,1,0,0,CRUISE,0,0,0
baseline,162.0,veh_01,50,0.01,8.981947855500895,40.29887293332391,3.5258531973452096,1,1,1,1,0,0,CRUISE,0,0,0
baseline,162.5,veh_01,50,0.01,8.357434161636803,41.45680037300903,2.8887513880484463,1,1,1,0,0,0,YIELD,0,0,0
baseline,163.0,veh_01,50,0.01,15.474332620500203,37.47070368531287,3.9785664529150466,0,1,1,1,1,0,ESTOP,0,0,0
baseline,163.5,veh_01,50,0.01,14.374988081888809,38.36521760806874,1.6128930287555674,1,1,0,1,1,0,YIELD,0,0,0
baseline,164.0,veh_01,50,0.01,13.872359451156466,37.18079598940763,4.847051593804234,1,1,1,1,0,0,CRUISE,0,0,0
baseline,164.5,veh_01,50,0.01,13.88503652779284,36.71453549235302,3.0480924470599646,1,1,1,1,0,0,CRUISE,0,0,0
baseline,165.0,veh_01,50,0.01,11.963259681459256,33.427779794610785,5.493628355022034,1,1,1,1,0,0,CRUISE,0,0,0
baseline,165.5,veh_01,50,0.01,9.308236885542506,35.90622442046435,3.584651740305433,1,1,1,1,0,0,CRUISE,0,0,0
baseline,166.0,veh_01,50,0.01,12.227413674581179,35.18500344787739,3.9619164304232695,1,1,1,1,0,0,CRUISE,0,0,0
baseline,166.5,veh_01,50,0.01,9.968514865463664,32.73293515086605,3.740447681954623,1,1,1,1,1,0,YIELD,0,0,0
baseline,167.0,veh_01,50,0.01,14.925359200253254,32.25262284799946,2.967760464849591,0,1,1,1,0,0,ESTOP,0,0,0
baseline,167.5,veh_01,50,0.01,11.558827855493584,32.128068975145226,7.70841919340899,0,1,1,1,1,0,ESTOP,0,0,0
baseline,168.0,veh_01,50,0.01,9.523508409622465,30.218217151877255,3.2562007329890728,1,1,1,1,0,0,CRUISE,0,0,0
baseline,168.5,veh_01,50,0.01,11.03584247504102,26.930468017898686,5.53528228369849,1,1,1,0,0,0,YIELD,0,0,0
baseline,169.0,veh_01,50,0.01,13.238794362826873,27.537105191418604,2.3595565809049077,0,1,1,0,0,0,ESTOP,0,0,0
baseline,169.5,veh_01,50,0.01,10.308826341588077,26.551788421328858,4.558197086639741,1,1,1,1,1,0,YIELD,0,0,0
baseline,170.0,veh_01,50,0.01,9.533338813300706,24.696522685209604,4.718308245897754,0,1,1,0,1,0,ESTOP,0,0,0
baseline,170.5,veh_01,50,0.01,12.731061634475736,24.80371495547937,3.9637345343528056,1,1,1,1,0,0,CRUISE,0,0,0
baseline,171.0,veh_01,50,0.01,12.734899713326168,24.436993046053452,3.1434929205406403,1,1,1,1,0,0,CRUISE,0,0,0
baseline,171.5,veh_01,50,0.01,10.479170473886612,23.227828892041913,3.605017146079054,1,1,1,1,1,0,YIELD,0,0,0
baseline,172.0,veh_01,50,0.01,10.586885083145031,20.140189639406586,3.3950657470403196,1,1,1,1,0,0,CRUISE,0,0,0
baseline,172.5,veh_01,50,0.01,12.696149812072909,17.587123801617548,7.603039422753184,1,1,1,1,1,0,YIELD,0,0,0
baseline,173.0,veh_01,50,0.01,7.655746975508028,19.857762273114385,3.966095365832771,1,1,1,1,0,0,CRUISE,0,0,0
baseline,173.5,veh_01,50,0.01,7.777608676870335,18.04593530747231,4.787333167995926,1,1,1,1,0,0,CRUISE,0,0,0
baseline,174.0,veh_01,50,0.01,9.844667336242692,13.94950044356046,6.672437635638051,1,1,1,1,0,0,CRUISE,0,0,0
baseline,174.5,veh_01,50,0.01,11.359658544864459,15.884134765665632,2.6855219980387277,1,1,1,1,0,0,CRUISE,0,0,0
baseline,175.0,veh_01,50,0.01,12.932722696794015,14.42053770337456,4.056490349751907,0,0,1,1,1,0,ESTOP,0,0,0
baseline,175.5,veh_01,50,0.01,16.426068650848656,11.747620421299557,3.5962208024779168,1,0,1,1,0,0,ESTOP,0,0,0
baseline,176.0,veh_01,50,0.01,14.572978869606057,10.76068628386776,3.870792331774954,0,0,1,1,1,0,ESTOP,0,0,0
baseline,176.5,veh_01,50,0.01,11.520184410109719,8.707787090087962,3.731482049323772,1,0,1,0,1,0,ESTOP,0,0,0
baseline,177.0,veh_01,50,0.01,11.942951376291933,6.040769807299731,2.9021843715546742,1,0,1,0,0,0,ESTOP,0,0,0
baseline,177.5,veh_01,50,0.01,8.992411906086573,5.867098577586239,4.293115427494949,0,0,1,1,1,0,ESTOP,0,0,0
baseline,178.0,veh_01,50,0.01,11.94446059202283,6.437836957774767,2.406050833875848,1,0,1,0,0,0,ESTOP,0,0,0
baseline,178.5,veh_01,50,0.01,11.134024083239584,1.941482878410699,5.483324105963527,1,0,1,1,0,0,ESTOP,0,0,0
baseline,179.0,veh_01,50,0.01,12.968155681014268,1.9507944989118013,4.934964709981905,1,0,1,0,0,0,ESTOP,0,0,0
baseline,179.5,veh_01,50,0.01,9.518307169343032,0.9015221897574566,3.259805775453976,1,0,1,1,0,0,ESTOP,0,0,0
baseline,180.0,veh_01,50,0.01,13.558039542723517,0.1495824117517099,3.3325250179392105,1,0,1,1,1,0,ESTOP,0,0,0
baseline,0.0,veh_02,50,0.01,11.605582212984997,1.2152195619339006,1.3212002620988335,0,0,0,1,0,0,ESTOP,0,1,0
baseline,0.5,veh_02,50,0.01,14.47814151432452,0.0,6.261450338370526,1,0,1,1,1,0,ESTOP,0,0,0
baseline,1.0,veh_02,50,0.01,10.689707288285348,2.9395941503643312,2.961771681884665,1,0,1,1,1,0,ESTOP,0,0,0
baseline,1.5,veh_02,50,0.01,7.180268697783962,3.944989827951703,5.962017873492667,1,0,1,1,1,0,ESTOP,0,0,0
baseline,2.0,veh_02,50,0.01,17.24875171261626,3.8027383074354715,2.231775039662805,1,0,1,1,0,0,ESTOP,0,0,0
baseline,2.5,veh_02,50,0.01,16.14436223607146,7.022303553118508,6.020004585632298,1,0,1,1,0,0,ESTOP,0,0,0
baseline,3.0,veh_02,50,0.01,8.123211914683143,6.91628492345463,3.288481837144791,1,0,1,1,0,0,ESTOP,0,0,0
baseline,3.5,veh_02,50,0.01,14.069123415735582,9.063113548783422,4.110151778861678,0,0,1,1,1,0,ESTOP,0,0,0
baseline,4.0,veh_02,50,0.01,10.49107568834597,8.724673837996214,3.495432005334394,1,0,1,0,0,0,ESTOP,0,0,0
baseline,4.5,veh_02,50,0.01,12.79046164599318,11.510604421649765,5.923545211173406,0,0,1,0,0,0,ESTOP,0,0,0
baseline,5.0,veh_02,50,0.01,12.882672387040481,12.166806127297322,5.631609764850621,1,0,1,0,0,0,ESTOP,0,0,0
baseline,5.5,veh_02,50,0.01,11.296776599051034,15.490292079937547,4.665252580876787,1,1,1,1,0,0,CRUISE,0,0,0
baseline,6.0,veh_02,50,0.01,9.648703003240811,13.678764626736847,2.272197423119839,1,1,1,1,0,0,CRUISE,0,0,0
baseline,6.5,veh_02,50,0.01,9.928376843051222,16.364772061361865,2.927467197954636,1,1,1,1,1,0,YIELD,0,0,0
baseline,7.0,veh_02,50,0.01,9.251424253556273,17.752123173790764,2.4571352117408116,1,1,1,1,1,0,YIELD,0,0,0
baseline,7.5,veh_02,50,0.01,9.504533375308666,20.034195923450962,0.6277856698117548,1,1,0,1,0,0,CRUISE,0,0,0
baseline,8.0,veh_02,50,0.01,11.798465129851934,20.633982454150853,5.89197715277507,1,1,1,1,1,0,YIELD,0,0,0
baseline,8.5,veh_02,50,0.01,9.852720032667744,22.194404189191477,3.5082647104859546,1,1,1,0,1,0,YIELD,0,0,0
baseline,9.0,veh_02,50,0.01,14.04615619713786,23.807722129584363,3.492259053561554,1,1,1,0,1,0,YIELD,0,0,0
baseline,9.5,veh_02,50,0.01,16.46173846600778,25.306749907613174,6.2441533501383395,0,1,1,1,1,0,ESTOP,0,0,0
baseline,10.0,veh_02,50,0.01,10.259840275889871,24.255501986889875,3.2860170964204487,1,1,1,1,0,0,CRUISE,0,0,0
baseline,10.5,veh_02,50,0.01,12.718213501606131,26.277019057253053,2.7392935964711036,1,1,1,1,0,0,CRUISE,0,0,0
baseline,11.0,veh_02,50,0.01,13.499055330908801,28.59238406450815,3.662881569227523,1,1,1,1,0,0,CRUISE,0,0,0
baseline,11.5,veh_02,50,0.01,13.416006812757823,30.278116370101863,2.3009964221846557,1,1,1,1,0,0,CRUISE,0,0,0
baseline,12.0,veh_02,50,0.01,12.227865803748262,30.947339858798703,4.516533653931934,1,1,1,1,0,0,CRUISE,0,0,0
baseline,12.5,veh_02,50,0.01,14.228047255079167,29.923940500933526,3.4395068826037445,0,1,1,1,0,0,ESTOP,0,0,0
baseline,13.0,veh_02,50,0.01,13.446746858041971,30.24668562136647,3.239092884109281,1,1,1,1,0,0,CRUISE,0,0,0
baseline,13.5,veh_02,50,0.01,8.287012733018106,32.42997256613553,3.1091452419695464,1,1,1,1,0,0,CRUISE,0,0,0
baseline,14.0,veh_02,50,0.01,14.607468193167819,34.423096125287074,3.840667759236983,1,1,1,1,1,0,YIELD,0,0,0
baseline,14.5,veh_02,50,0.01,14.661872511800226,34.38800506770089,4.125221688279776,1,1,1,1,0,0,CRUISE,0,0,0
baseline,15.0,veh_02,50,0.01,9.710141687464255,35.28806251258205,3.2200373673887173,1,1,1,0,0,0,YIELD,0,0,0
baseline,15.5,veh_02,50,0.01,12.113813506342806,37.62164023494158,3.4618510958572797,1,1,1,1,0,0,CRUISE,0,0,0
baseline,16.0,veh_02,50,0.01,14.049986978433209,36.60285639013846,3.8777157597709766,1,1,1,1,0,0,CRUISE,0,0,0
baseline,16.5,veh_02,50,0.01,11.372058541261914,39.45947697924814,3.7263727966906917,0,1,1,1,0,0,ESTOP,0,0,0
baseline,17.0,veh_02,50,0.01,15.218934143298036,38.48451727665544,4.046613950312521,1,1,1,1,0,0,CRUISE,0,0,0
baseline,17.5,veh_02,50,0.01,19.09161748385808,38.980599437275124,2.9849937951279792,1,1,1,0,1,0,YIELD,0,0,0
baseline,18.0,veh_02,50,0.01,9.642041902095052,40.266809363546166,5.506889363689735,1,1,1,1,0,0,CRUISE,0,0,0
baseline,18.5,veh_02,50,0.01,7.856866190538676,42.25609726580026,4.145242266114276,1,1,1,1,0,0,CRUISE,0,0,0
baseline,19.0,veh_02,50,0.01,12.911455786814628,40.43753650872718,3.244229870762684,1,1,1,1,0,0,CRUISE,0,0,0
baseline,19.5,veh_02,50,0.01,14.16468751537843,41.41768508119268,4.516576326067803,1,1,1,0,1,0,YIELD,0,0,0
baseline,20.0,veh_02,50,0.01,11.307400878465693,45.10704949187429,3.888447101771928,0,1,1,1,0,0,ESTOP,0,0,0
baseline,20.5,veh_02,50,0.01,16.359781989963103,42.642822142623686,1.3992604682744978,0,1,0,1,0,0,ESTOP,0,0,0
baseline,21.0,veh_02,50,0.01,7.984182600830254,44.82123548114261,4.51142903533244,0,1,1,1,1,0,ESTOP,0,0,0
baseline,21.5,veh_02,50,0.01,14.078755869094834,45.446522084140774,2.4707406964237193,1,1,1,1,0,0,CRUISE,0,0,0
baseline,22.0,veh_02,50,0.01,10.18241753772332,45.63577073033102,2.401641674846961,1,1,1,1,1,0,YIELD,0,0,0
baseline,22.5,veh_02,50,0.01,17.15813371862189,46.772957619871605,3.6373755416598295,1,1,1,1,0,0,CRUISE,0,0,0
baseline,23.0,veh_02,50,0.01,17.977546059504355,45.59832822805056,5.170105446086596,1,1,1,1,0,0,CRUISE,0,0,0
baseline,23.5,veh_02,50,0.01,9.700030236649956,47.342723625715905,3.054672170203589,1,1,1,0,0,0,YIELD,0,0,0
baseline,24.0,veh_02,50,0.01,10.35132859227426,47.04151883574527,4.10489390071096,1,1,1,1,1,0,YIELD,0,0,0
baseline,24.5,veh_02,50,0.01,14.578763660939405,48.587655781926415,5.815365250760315,1,1,1,1,0,0,CRUISE,0,0,0
baseline,25.0,veh_02,50,0.01,10.838608050631457,46.86118548794602,3.596475180377766,1,1,1,1,1,0,YIELD,0,0,0
baseline,25.5,veh_02,50,0.01,11.863766346203285,48.90200568724174,3.113774351896293,1,1,1,1,1,0,YIELD,0,0,0
